Transport|Total,1.3956091,1.6163627,3.5490973,3.4471,3.8401468,4.5210996,3.5306075,2.245066,1.3956091,1.6163627,3.5490973,3.4471,3.8401468,4.5210996,3.5306075,2.245066,1.3957793,1.6238425,3.6205752,3.5152,3.9212615,4.624763,3.601473,2.2733638,1.3957793,1.6238425,3.6205752,3.5152,3.9212615,4.624763,3.601473,2.2733638,1.3967144,1.6649518,4.013417,3.889479,4.36707,5.1944957,3.9909494,2.4288886,1.3967144,1.6649518,4.013417,3.889479,4.36707,5.1944957,3.9909494,2.4288886,1.3964761,1.65448,3.9133475,3.7941391,4.253509,5.049367,3.8917377,2.3892717,1.3964761,1.65448,3.9133475,3.7941391,4.253509,5.049367,3.8917377,2.3892717,1.3967117,1.6648321,4.0122733,3.8883893,4.3657722,5.192837,3.9898155,2.428436,1.3967117,1.6648321,4.0122733,3.8883893,4.3657722,5.192837,3.9898155,2.428436,1.3967308,1.6656699,4.0202785,3.8960168,4.3748574,5.2044473,3.997752,2.431605,1.3967308,1.6656699,4.0202785,3.8960168,4.3748574,5.2044473,3.997752,2.431605,1.396958,1.675663,4.1157722,3.9869988,4.483227,5.3429413,4.092429,2.4694116,1.396958,1.675663,4.1157722,3.9869988,4.483227,5.3429413,4.092429,2.4694116,1.3964571,1.6536423,3.9053419,3.7865117,4.2444243,5.037757,3.8838012,2.3861024,1.3964571,1.6536423,3.9053419,3.7865117,4.2444243,5.037757,3.8838012,2.3861024,1.3966967,1.664174,4.005983,3.882397,4.358634,5.183715,3.9835794,2.425946,1.3966967,1.664174,4.005983,3.882397,4.358634,5.183715,3.9835794,2.425946,1.3968587,1.6712948,4.07403,3.9472282,4.435856,5.282402,4.0510435,2.4528854,1.3968587,1.6712948,4.07403,3.9472282,4.435856,5.282402,4.0510435,2.4528854,1.396513,1.6560956,3.928787,3.8088481,4.27103,5.0717587,3.9070446,2.395384,1.396513,1.6560956,3.928787,3.8088481,4.27103,5.0717587,3.9070446,2.395384,1.396449,1.6532832,3.901911,3.7832425,4.2405305,5.032781,3.8803995,2.384744,1.396449,1.6532832,3.901911,3.7832425,4.2405305,5.032781,3.8803995,2.384744
Transport|Hydrogen,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199,0.001129199
Transport|Gas,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034,0.64676034
Transport|Liquid petroleum products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transport|Electricity,0.74771965,0.96847314,2.9012074,2.79921,3.192257,3.8732104,2.882718,1.5971762,0.74771965,0.96847314,2.9012074,2.79921,3.192257,3.8732104,2.882718,1.5971762,0.74788976,0.97595304,2.9726853,2.8673105,3.2733722,3.9768739,2.9535832,1.6254741,0.74788976,0.97595304,2.9726853,2.8673105,3.2733722,3.9768739,2.9535832,1.6254741,0.7488249,1.0170624,3.3655267,3.2415895,3.7191806,4.546606,3.3430595,1.780999,0.7488249,1.0170624,3.3655267,3.2415895,3.7191806,4.546606,3.3430595,1.780999,0.74858665,1.0065906,3.265458,3.1462493,3.60562,4.401478,3.2438478,1.7413821,0.74858665,1.0065906,3.265458,3.1462493,3.60562,4.401478,3.2438478,1.7413821,0.7488222,1.0169427,3.3643832,3.2405,3.717883,4.5449476,3.341926,1.7805463,0.7488222,1.0169427,3.3643832,3.2405,3.717883,4.5449476,3.341926,1.7805463,0.7488412,1.0177804,3.3723888,3.2481275,3.7269678,4.5565577,3.3498626,1.7837155,0.7488412,1.0177804,3.3723888,3.2481275,3.7269678,4.5565577,3.3498626,1.7837155,0.74906856,1.0277735,3.467883,3.3391094,3.8353376,4.6950517,3.444539,1.8215216,0.74906856,1.0277735,3.467883,3.3391094,3.8353376,4.6950517,3.444539,1.8215216,0.74856764,1.0057528,3.2574525,3.1386218,3.5965347,4.389868,3.2359114,1.7382127,0.74856764,1.0057528,3.2574525,3.1386218,3.5965347,4.389868,3.2359114,1.7382127,0.7488072,1.0162845,3.3580928,3.234507,3.7107449,4.5358253,3.3356895,1.7780561,0.7488072,1.0162845,3.3580928,3.234507,3.7107449,4.5358253,3.3356895,1.7780561,0.7489692,1.0234053,3.4261398,3.2993388,3.7879667,4.6345124,3.4031534,1.8049957,0.7489692,1.0234053,3.4261398,3.2993388,3.7879667,4.6345124,3.4031534,1.8049957,0.74862343,1.0082062,3.2808976,3.1609588,3.6231408,4.423869,3.2591548,1.7474943,0.74862343,1.0082062,3.2808976,3.1609588,3.6231408,4.423869,3.2591548,1.7474943,0.7485595,1.0053937,3.2540216,3.135353,3.5926409,4.384892,3.2325096,1.7368544,0.7485595,1.0053937,3.2540216,3.135353,3.5926409,4.384892,3.2325096,1.7368544
Residential heating|Total,6.9718,6.9718,6.9718,6.9718,6.7503824,6.8519173,6.7873006,6.9718,5.300107,5.4060555,6.5562367,6.1060395,4.5563474,3.5510266,4.589064,4.994794,4.291484,4.6820555,6.3497066,5.286664,4.154422,4.5894213,4.151123,4.404434,6.2842555,6.422537,6.5562367,5.101034,5.701324,3.8939157,4.444901,5.3061996,2.1841035,2.497888,4.2593236,2.469933,1.6816736,2.0337257,2.4221878,2.3720875,1.7823864,3.746831,5.1408525,4.3350058,3.3085594,1.3904414,1.9724936,2.1403372,5.4170103,6.483354,6.427074,3.2642431,5.5177445,2.6117957,2.8267798,3.1905828,3.0946026,6.370711,6.29222,5.91025,5.425661,3.401292,4.486977,5.90594,3.8081808,5.212001,5.103825,2.4108057,3.596051,0.7766136,2.0379927,3.82416,0.20798947,2.4994676,4.1280327,3.907616,1.636407,1.0123777,0.30034685,1.0565217,0.0,0.003612239,0.70578104,2.3832314,1.0888858,1.0865922,0.87184983,0.40911555,0.0,0.0,0.8721186,2.2763543,1.7394311,1.2296748,0.6647824,0.115186095,0.0,0.07046721,1.8060131,1.9649005,0.52101576,0.7446883,0.83020973,0.13715547,0.0,0.0,0.24685101,2.0663385,1.7930545,0.6930155,0.29760906,0.45217693,0.01758432,0.004574267,0.7036045,2.7576246,2.5694466,0.35650575,0.6691152,0.13008818,0.024004905,0.0,0.7384567,1.9774334,3.0558405,0.27704144,0.7115773,0.64990646,0.0,0.0,0.20164543,1.0470687,2.0390794,0.54963464,0.37081474,0.0,0.0,0.24543494,1.3093363,0.67495793,2.9707403,0.938197,0.3630007,0.0,1.801961,1.5439236,3.4454198,1.78848,3.1681528,0.6752745,1.1523925,1.715172,1.3062284,2.188834,3.6783464,2.380921,1.057656,1.3155984,0.6620076,0.0,1.3697023,3.1737204,4.6167407,4.186126,2.7057037,2.80514,2.2748234,2.1759658,4.03937,4.9707074,6.0875196,4.984693,4.8768625,4.175226,3.8062873,3.9806695,4.7875605,5.669791,6.407397,5.486406,5.2551074,4.9009933,4.3462234,4.9864445,5.6193895,6.3938775,6.5562367,6.3950887,5.5225363,5.9306545,6.229652,5.67764
Residential heating|Biomass,2.4006045,2.4006045,2.4006045,2.4006045,2.1414683,2.2807217,2.216105,2.4006045,1.789987,1.8295283,2.4006045,1.997009,1.3682885,0.78939426,1.4212842,1.6624751,1.4486467,1.5845108,2.191456,1.7591555,1.1994907,1.4500223,1.4048315,1.4739966,2.128623,2.2669044,2.4006045,1.2447814,0.46135187,0.8954272,1.5042524,2.0691779,0.7391488,0.84534043,1.2324744,0.6160198,0.52024615,0.6034567,0.81972176,0.80276674,0.74258745,1.383158,1.7397778,0.5274662,0.0,0.0,0.6675353,0.7243373,1.8332356,2.3277216,2.2714415,0.9742275,0.92529243,0.61651486,0.95664465,1.0797635,1.6106844,2.2150784,1.9688876,1.066823,0.0,0.6223397,1.518492,1.9987004,1.4947546,2.0335495,1.7172915,0.38320595,0.0,0.0,0.6930191,1.29418,0.040431857,1.0406058,1.3947982,0.17299014,0.0,0.0,0.0,0.20767964,0.0,0.0,0.0,0.0,0.0,0.0,0.049125493,0.13845372,0.0,0.0,0.0,0.0,0.0,0.017224994,0.22829445,0.038981512,0.0,0.0,0.33075017,0.0,0.0,0.25201893,0.28096125,0.04641644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38629737,0.0,0.0,0.0,0.22976075,0.04402471,0.0,0.0,0.03995099,0.0,0.0,0.000294,0.0,0.21994266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63150007,0.0,0.0,0.24585491,0.12930225,0.0,0.3340108,0.86338395,1.259951,0.2961644,0.0,0.0,0.389995,0.580452,0.7208542,0.84575784,1.1210592,0.24573821,0.15922965,0.24354573,0.22403795,0.0,0.74729866,1.1879944,1.4246188,0.0,0.7556508,0.9336642,0.7698504,0.73639476,1.3670118,1.682197,2.0601509,1.6234454,1.6504377,1.4129885,1.2881316,1.3471463,1.61653,1.9187825,2.2487032,1.7959664,1.5314457,1.6586043,1.4708577,1.653863,1.8980392,2.238245,2.4006045,2.2354567,1.7942584,1.9296236,2.0740194,1.6808268
Residential heating|Gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Residential heating|Liquid petroleum products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Residential heating|Heat pumps|Total,4.1556325,4.1556325,4.1556325,4.1556325,4.1556325,4.1556325,4.1556325,4.1556325,3.51012,3.576527,4.1556325,4.0783386,3.0143793,2.3492808,3.16778,3.3323193,2.842837,3.0975447,4.1556325,3.5275085,2.7484741,3.0362601,2.7462916,2.9304376,4.1556325,4.1556325,4.1556325,3.4543924,4.1556325,2.694036,2.9406486,3.2370217,1.4449549,1.6525478,2.8178744,1.6340532,1.1125582,1.345468,1.6024661,1.5693209,1.039799,2.3636727,3.401075,3.2976918,2.0139844,0.9450462,1.3049583,1.4159999,3.5837746,4.1556325,4.1556325,2.08456,3.9892864,1.7279065,1.8701353,2.110819,1.4839183,4.1556325,4.1556325,4.084455,4.0778756,2.2469022,2.9684854,3.90724,2.3134265,3.1784515,3.3500667,1.6580449,2.855871,0.37252983,1.3449736,2.5299802,0.0,1.2913042,2.563458,3.163095,0.27432573,0.30402553,0.13278922,0.68128437,0.0,0.003612239,0.49837193,1.4713457,0.49778217,0.74667335,0.82272434,0.27066183,0.0,0.0,0.61638564,1.1265048,1.1859955,1.0872614,0.43648794,0.07620458,0.0,0.07046721,1.2223744,1.1113362,0.471583,0.49266934,0.54924846,0.09073904,0.0,0.0,0.0,0.9122312,1.2167417,0.4584838,0.29760906,0.45217693,0.01758432,0.004574267,0.119881205,1.6942327,2.0778375,0.3542654,0.43935442,0.08606348,0.024004905,0.0,0.55472744,0.9389914,2.0107527,0.2128892,0.7115773,0.42996377,0.0,0.0,0.0,0.0,1.9720109,0.50855243,0.37081474,0.0,0.0,0.24543494,0.67783624,0.5526677,1.9771161,0.62069046,0.23369846,0.0,1.4679501,0.6805396,2.1818807,1.183219,2.3089433,0.41445774,0.7623974,1.1347201,0.5853742,1.3430762,2.4335127,2.0111775,0.69972193,0.8617654,0.4379696,0.0,0.6224036,1.985726,3.0543342,3.2113364,1.790034,1.8558189,1.5049729,1.4395709,2.672358,3.2885106,4.027369,3.297763,3.2264247,2.7622375,2.5181558,2.6335232,3.1710305,3.751009,4.1556325,3.6849616,3.476663,3.2423894,2.8753655,3.3325815,3.7213502,4.1556325,4.1556325,4.1556325,3.6659098,4.001031,4.1556325,3.9968133
